month,sales,product_id,product_name,category,actual_price,PED,base_cat
February,131.77502981915148,B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,3.59,-2.1100105995045766,Computers&Accessories
March,193.7879113759182,B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,3.59,-2.1100105995045766,Computers&Accessories
January,168.594563769348,B09TY4MSH3,Firestick Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",29.99,-1.0,Electronics
February,153.01025466205618,B09TY4MSH3,Firestick Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",29.99,-1.0,Electronics
March,136.5854052004863,B09TY4MSH3,Firestick Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",29.99,-1.0,Electronics
January,78.18613327683433,B09V175NP7,"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Scarlet Red)",Electronics|WearableTechnology|SmartWatches,83.88,-0.6032611007731272,Electronics
February,68.28895919260648,B09V175NP7,"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Scarlet Red)",Electronics|WearableTechnology|SmartWatches,83.88,-0.6032611007731272,Electronics
March,59.18578692182818,B09V175NP7,"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Scarlet Red)",Electronics|WearableTechnology|SmartWatches,83.88,-0.6032611007731272,Electronics
January,152.42604674586414,B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",50.4,-0.8508165071118522,Home&Kitchen
February,160.61344231596632,B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",50.4,-0.8508165071118522,Home&Kitchen
March,156.68082079108748,B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",50.4,-0.8508165071118522,Home&Kitchen
January,115.81359938607285,B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,-1.0,Computers&Accessories
February,79.66655242002018,B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,-1.0,Computers&Accessories
March,68.40269731829254,B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,-1.0,Computers&Accessories
January,139.97266740452827,B09WN3SRC7,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1678.8,-0.1900421646688701,Electronics
February,93.72323841913351,B09WN3SRC7,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1678.8,-0.1900421646688701,Electronics
March,99.76251934809953,B09WN3SRC7,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1678.8,-0.1900421646688701,Electronics
January,548.4596561905392,B09Y5FZK9N,"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant Noodles, Soup, 1500 Watt with Auto Shut- off Feature - (Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,18.54,-0.4534356383448861,Home&Kitchen
February,240.35691657180263,B09Y5FZK9N,"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant Noodles, Soup, 1500 Watt with Auto Shut- off Feature - (Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,18.54,-0.4534356383448861,Home&Kitchen
March,174.5284307742072,B09Y5FZK9N,"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant Noodles, Soup, 1500 Watt with Auto Shut- off Feature - (Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,18.54,-0.4534356383448861,Home&Kitchen
January,93.10429731525166,B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics|WearableTechnology|SmartWatches,71.99,-0.6032611007731272,Electronics
February,89.43612329886842,B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics|WearableTechnology|SmartWatches,71.99,-0.6032611007731272,Electronics
March,96.63448931491362,B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics|WearableTechnology|SmartWatches,71.99,-0.6032611007731272,Electronics
January,322.87680277269607,B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",53.94,0.8920487057011711,Home&Kitchen
February,149.7850037081912,B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",53.94,0.8920487057011711,Home&Kitchen
March,131.95123259035924,B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",53.94,0.8920487057011711,Home&Kitchen
January,137.72771601087845,B0B2DJ5RVQ,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount",Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,23.99,-1.0,Electronics
February,133.68473858655773,B0B2DJ5RVQ,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount",Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,23.99,-1.0,Electronics
March,166.95456918096517,B0B2DJ5RVQ,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount",Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,23.99,-1.0,Electronics
January,260.69559157946776,B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",11.99,-0.950730838104878,Computers&Accessories
February,243.5936625978281,B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",11.99,-0.950730838104878,Computers&Accessories
March,240.42194504995564,B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",11.99,-0.950730838104878,Computers&Accessories
January,432.8575247038158,B0B2RBP83P,"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800LGIN",Computers&Accessories|Laptops|TraditionalLaptops,718.68,-1.0,Computers&Accessories
February,221.10601886134424,B0B2RBP83P,"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800LGIN",Computers&Accessories|Laptops|TraditionalLaptops,718.68,-1.0,Computers&Accessories
March,141.91077632578393,B0B2RBP83P,"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800LGIN",Computers&Accessories|Laptops|TraditionalLaptops,718.68,-1.0,Computers&Accessories
January,110.03036339416492,B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",87.59,0.1124399349938544,Home&Kitchen
February,54.964510470951275,B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",87.59,0.1124399349938544,Home&Kitchen
March,46.99019882263711,B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",87.59,0.1124399349938544,Home&Kitchen
January,204.51649324070803,B0B61HYR92,"Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,-1.0,Computers&Accessories
February,153.97260137564462,B0B61HYR92,"Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,-1.0,Computers&Accessories
March,173.89141491698874,B0B61HYR92,"Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,-1.0,Computers&Accessories
January,229.3324812817205,B0B6F7LX4C,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",299.99,-0.1900421646688701,Electronics
February,170.3304439559304,B0B6F7LX4C,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",299.99,-0.1900421646688701,Electronics
March,122.72714165075918,B0B6F7LX4C,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",299.99,-0.1900421646688701,Electronics
January,76.48537783828193,B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",23.4,0.3258846528394208,Home&Kitchen
February,55.81205164703634,B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",23.4,0.3258846528394208,Home&Kitchen
March,49.85270266428338,B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",23.4,0.3258846528394208,Home&Kitchen
January,81.01495354442652,B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",14.39,0.1646640054220298,Electronics
February,60.82336685384596,B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",14.39,0.1646640054220298,Electronics
March,72.98310930111822,B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",14.39,0.1646640054220298,Electronics
January,108.07977977605324,B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",275.88,-0.1900421646688701,Electronics
February,71.3799980294416,B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",275.88,-0.1900421646688701,Electronics
March,49.548768298245086,B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",275.88,-0.1900421646688701,Electronics
January,485.30610881054895,B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",780.0,-0.1900421646688701,Electronics
February,263.9630578460958,B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",780.0,-0.1900421646688701,Electronics
March,163.69020659688468,B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",780.0,-0.1900421646688701,Electronics
January,187.03633519138543,B0BBN3WF7V,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,-0.0802174093869521,Electronics
February,148.24074372015988,B0BBN3WF7V,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,-0.0802174093869521,Electronics
March,166.00152109065843,B0BBN3WF7V,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,-0.0802174093869521,Electronics
January,205.08468416589045,B0BBN4DZBD,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,-0.0802174093869521,Electronics
February,159.29890195461704,B0BBN4DZBD,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,-0.0802174093869521,Electronics
March,136.26696764348893,B0BBN4DZBD,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,-0.0802174093869521,Electronics
January,192.42686880895715,B0BBN56J5H,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,-0.0802174093869521,Electronics
February,162.1940584942008,B0BBN56J5H,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,-0.0802174093869521,Electronics
March,182.31145945244663,B0BBN56J5H,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,107.99,-0.0802174093869521,Electronics
January,163.5137011944743,B0BCZCQTJX,Firestick Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",47.99,-1.0,Electronics
February,136.10425543628563,B0BCZCQTJX,Firestick Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",47.99,-1.0,Electronics
March,111.18061282277633,B0BCZCQTJX,Firestick Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",47.99,-1.0,Electronics
January,76.84562692519154,B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics|Accessories|MemoryCards|MicroSD,12.0,0.1297256708692749,Electronics
February,43.96533592463693,B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics|Accessories|MemoryCards|MicroSD,12.0,0.1297256708692749,Electronics
March,49.21865807794434,B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics|Accessories|MemoryCards|MicroSD,12.0,0.1297256708692749,Electronics
January,105.56157611416897,B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
February,78.14220736482511,B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
March,90.25718708490963,B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
January,108.41305837790496,B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
February,81.78091624692843,B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
March,89.47551809162277,B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
January,109.3983453401517,B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
February,78.90222170491829,B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
March,88.13351218093176,B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
January,106.51139371609013,B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
February,78.6301788662492,B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
March,88.50472942169407,B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
January,106.66111814601946,B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
February,79.53758784439903,B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
March,93.29279288812911,B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,239.99,-0.6032611007731272,Electronics
January,134.55512882372955,B0BLV1GNLN,"WZATCO Pixel | Portable LED Projector | Native 720p with Full HD 1080P Support | 2000 Lumens (200 ANSI) | 176"" Large Screen | Projector for Home and Outdoor | Compatible with TV Stick, PC, PS4","Electronics|HomeTheater,TV&Video|Projectors",119.88,-0.4963233152853172,Electronics
February,133.14560951355165,B0BLV1GNLN,"WZATCO Pixel | Portable LED Projector | Native 720p with Full HD 1080P Support | 2000 Lumens (200 ANSI) | 176"" Large Screen | Projector for Home and Outdoor | Compatible with TV Stick, PC, PS4","Electronics|HomeTheater,TV&Video|Projectors",119.88,-0.4963233152853172,Electronics
March,144.21273935146922,B0BLV1GNLN,"WZATCO Pixel | Portable LED Projector | Native 720p with Full HD 1080P Support | 2000 Lumens (200 ANSI) | 176"" Large Screen | Projector for Home and Outdoor | Compatible with TV Stick, PC, PS4","Electronics|HomeTheater,TV&Video|Projectors",119.88,-0.4963233152853172,Electronics
January,183.93519503500642,B0BN6M3TCM,"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheets Reusable Sticky Easy-Tear Sheet Brush for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt (4 Rolls - 90 Sheet Each Roll)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",11.99,-0.8430728856386503,Home&Kitchen
February,121.52116138682946,B0BN6M3TCM,"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheets Reusable Sticky Easy-Tear Sheet Brush for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt (4 Rolls - 90 Sheet Each Roll)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",11.99,-0.8430728856386503,Home&Kitchen
March,171.72327952015058,B0BN6M3TCM,"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheets Reusable Sticky Easy-Tear Sheet Brush for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt (4 Rolls - 90 Sheet Each Roll)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",11.99,-0.8430728856386503,Home&Kitchen
January,392.8764492658192,B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",29.94,0.188327652677941,Home&Kitchen
February,271.589684075596,B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",29.94,0.188327652677941,Home&Kitchen
March,250.0235769399628,B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",29.94,0.188327652677941,Home&Kitchen
